stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,metric.tempHigh,metric.tempLow,metric.tempAvg,metric.windspeedHigh,metric.windspeedLow,metric.windspeedAvg,metric.windgustHigh,metric.windgustLow,metric.windgustAvg,metric.dewptHigh,metric.dewptLow,metric.dewptAvg,metric.windchillHigh,metric.windchillLow,metric.windchillAvg,metric.heatindexHigh,metric.heatindexLow,metric.heatindexAvg,metric.pressureMax,metric.pressureMin,metric.pressureTrend,metric.precipRate,metric.precipTotal
KNYNEWYO1850,America/New_York,2024-01-20 18:59:00+00:00,2024-01-20 13:59:00,1705777140,40.759,-73.802,385.22,3.0,259.0,51.0,45.0,47.0,1,-4.0,-5.0,-4.0,19.0,4.0,11.0,26.0,9.0,19.0,-13.0,-15.0,-14.0,-5.0,-11.0,-9.0,-4.0,-5.0,-4.0,1012.7,1012.19,0.21,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-20 19:59:00+00:00,2024-01-20 14:59:00,1705780740,40.759,-73.802,411.43,4.0,259.0,50.0,45.0,47.0,1,-4.0,-5.0,-4.0,15.0,3.0,10.0,24.0,11.0,18.0,-13.0,-14.0,-14.0,-5.0,-10.0,-8.0,-4.0,-5.0,-4.0,1013.0,1012.5,0.21,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-20 20:59:00+00:00,2024-01-20 15:59:00,1705784340,40.759,-73.802,100.82,0.0,257.0,50.0,48.0,48.0,1,-5.0,-5.0,-5.0,20.0,4.0,12.0,30.0,13.0,22.0,-13.0,-14.0,-14.0,-5.0,-11.0,-9.0,-5.0,-5.0,-5.0,1013.88,1013.0,0.72,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-20 21:59:00+00:00,2024-01-20 16:59:00,1705787940,40.759,-73.802,53.63,0.0,256.0,52.0,49.0,50.0,1,-5.0,-6.0,-5.0,24.0,5.0,12.0,30.0,11.0,22.0,-14.0,-15.0,-14.0,-6.0,-13.0,-10.0,-5.0,-6.0,-5.0,1015.0,1013.72,1.02,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-20 22:59:00+00:00,2024-01-20 17:59:00,1705791540,40.759,-73.802,1.43,0.0,258.0,53.0,50.0,52.0,1,-6.0,-6.0,-6.0,24.0,5.0,13.0,35.0,13.0,24.0,-14.0,-15.0,-14.0,-6.0,-14.0,-11.0,-6.0,-6.0,-6.0,1015.71,1014.8,0.72,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-20 23:59:00+00:00,2024-01-20 18:59:00,1705795140,40.759,-73.802,0.0,0.0,257.0,54.0,52.0,52.0,1,-6.0,-7.0,-6.0,21.0,6.0,13.0,31.0,15.0,23.0,-14.0,-15.0,-14.0,-9.0,-14.0,-12.0,-6.0,-7.0,-6.0,1016.19,1015.51,0.48,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 00:59:00+00:00,2024-01-20 19:59:00,1705798740,40.759,-73.802,0.0,0.0,256.0,55.0,53.0,54.0,1,-6.0,-7.0,-7.0,27.0,3.0,13.0,37.0,11.0,24.0,-14.0,-15.0,-14.0,-7.0,-15.0,-12.0,-6.0,-7.0,-7.0,1016.49,1015.92,-0.1,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 01:59:00+00:00,2024-01-20 20:59:00,1705802340,40.759,-73.802,0.0,0.0,255.0,58.0,54.0,55.0,1,-7.0,-7.0,-7.0,21.0,6.0,13.0,39.0,17.0,23.0,-14.0,-15.0,-14.0,-10.0,-14.0,-12.0,-7.0,-7.0,-7.0,1016.8,1015.98,0.52,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 02:59:00+00:00,2024-01-20 21:59:00,1705805940,40.759,-73.802,0.0,0.0,260.0,60.0,57.0,58.0,1,-7.0,-7.0,-7.0,22.0,4.0,12.0,33.0,11.0,20.0,-13.0,-14.0,-13.0,-7.0,-14.0,-12.0,-7.0,-7.0,-7.0,1017.61,1016.59,0.93,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 03:59:00+00:00,2024-01-20 22:59:00,1705809540,40.759,-73.802,0.0,0.0,263.0,62.0,60.0,60.0,1,-7.0,-7.0,-7.0,17.0,2.0,10.0,30.0,5.0,18.0,-13.0,-13.0,-13.0,-7.0,-13.0,-11.0,-7.0,-7.0,-7.0,1017.91,1017.31,0.21,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 04:59:00+00:00,2024-01-20 23:59:00,1705813140,40.759,-73.802,0.0,0.0,264.0,61.0,59.0,59.0,1,-6.0,-7.0,-7.0,22.0,1.0,10.0,28.0,13.0,19.0,-13.0,-13.0,-13.0,-6.0,-14.0,-11.0,-6.0,-7.0,-7.0,1018.29,1017.61,0.28,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 05:59:00+00:00,2024-01-21 00:59:00,1705816740,40.759,-73.802,0.0,0.0,258.0,63.0,59.0,60.0,1,-6.0,-6.0,-6.0,23.0,4.0,11.0,30.0,9.0,21.0,-12.0,-13.0,-13.0,-6.0,-14.0,-11.0,-6.0,-6.0,-6.0,1018.69,1017.91,0.53,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 06:59:00+00:00,2024-01-21 01:59:00,1705820340,40.759,-73.802,0.0,0.0,265.0,64.0,62.0,63.0,1,-6.0,-6.0,-6.0,18.0,3.0,9.0,28.0,7.0,17.0,-12.0,-12.0,-12.0,-6.0,-13.0,-10.0,-6.0,-6.0,-6.0,1019.81,1018.49,1.05,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 07:59:00+00:00,2024-01-21 02:59:00,1705823940,40.759,-73.802,0.0,0.0,264.0,64.0,62.0,63.0,1,-6.0,-6.0,-6.0,15.0,1.0,8.0,24.0,7.0,15.0,-12.0,-12.0,-12.0,-6.0,-12.0,-10.0,-6.0,-6.0,-6.0,1020.22,1019.51,0.41,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 08:59:00+00:00,2024-01-21 03:59:00,1705827540,40.759,-73.802,0.0,0.0,257.0,63.0,59.0,61.0,1,-6.0,-6.0,-6.0,20.0,4.0,10.0,24.0,9.0,17.0,-12.0,-13.0,-12.0,-6.0,-13.0,-10.0,-6.0,-6.0,-6.0,1020.59,1019.81,0.59,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 09:59:00+00:00,2024-01-21 04:59:00,1705831140,40.759,-73.802,0.0,0.0,259.0,60.0,58.0,59.0,1,-6.0,-6.0,-6.0,19.0,3.0,9.0,30.0,9.0,18.0,-12.0,-13.0,-13.0,-6.0,-13.0,-10.0,-6.0,-6.0,-6.0,1021.71,1020.29,1.24,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 10:59:00+00:00,2024-01-21 05:59:00,1705834740,40.759,-73.802,0.0,0.0,255.0,60.0,57.0,58.0,1,-6.0,-6.0,-6.0,19.0,4.0,9.0,31.0,9.0,18.0,-13.0,-13.0,-13.0,-6.0,-13.0,-10.0,-6.0,-6.0,-6.0,1022.89,1021.5,1.21,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 11:59:00+00:00,2024-01-21 06:59:00,1705838340,40.759,-73.802,0.31,0.0,263.0,59.0,57.0,58.0,1,-6.0,-7.0,-7.0,17.0,4.0,10.0,24.0,9.0,18.0,-13.0,-14.0,-13.0,-7.0,-13.0,-11.0,-6.0,-7.0,-7.0,1023.81,1022.59,1.03,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 12:59:00+00:00,2024-01-21 07:59:00,1705841940,40.759,-73.802,22.82,0.0,255.0,59.0,55.0,57.0,1,-7.0,-7.0,-7.0,18.0,2.0,9.0,30.0,7.0,17.0,-13.0,-14.0,-14.0,-7.0,-13.0,-10.0,-7.0,-7.0,-7.0,1024.89,1023.71,1.1,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 13:59:00+00:00,2024-01-21 08:59:00,1705845540,40.759,-73.802,117.81,1.0,261.0,57.0,51.0,53.0,1,-6.0,-7.0,-6.0,21.0,3.0,10.0,28.0,9.0,18.0,-14.0,-14.0,-14.0,-6.0,-14.0,-10.0,-6.0,-7.0,-6.0,1025.6,1024.69,0.62,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 14:59:00+00:00,2024-01-21 09:59:00,1705849140,40.759,-73.802,238.48,2.0,259.0,52.0,48.0,49.0,1,-5.0,-6.0,-6.0,22.0,4.0,12.0,33.0,9.0,22.0,-14.0,-15.0,-14.0,-6.0,-13.0,-10.0,-5.0,-6.0,-6.0,1026.31,1025.4,0.41,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 15:59:00+00:00,2024-01-21 10:59:00,1705852740,40.759,-73.802,334.41,3.0,259.0,49.0,47.0,48.0,1,-4.0,-5.0,-5.0,24.0,4.0,11.0,33.0,9.0,20.0,-13.0,-14.0,-14.0,-4.0,-11.0,-9.0,-4.0,-5.0,-5.0,1026.79,1026.01,0.39,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 16:59:00+00:00,2024-01-21 11:59:00,1705856340,40.759,-73.802,381.97,3.0,257.0,47.0,45.0,46.0,1,-3.0,-4.0,-4.0,24.0,5.0,14.0,35.0,15.0,25.0,-13.0,-14.0,-14.0,-5.0,-10.0,-9.0,-3.0,-4.0,-4.0,1026.89,1025.7,-1.0,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 17:59:00+00:00,2024-01-21 12:59:00,1705859940,40.759,-73.802,385.62,3.0,260.0,47.0,43.0,44.0,1,-2.0,-3.0,-3.0,18.0,5.0,11.0,28.0,11.0,19.0,-13.0,-14.0,-13.0,-5.0,-8.0,-7.0,-2.0,-3.0,-3.0,1026.11,1025.3,-0.41,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 18:59:00+00:00,2024-01-21 13:59:00,1705863540,40.759,-73.802,374.21,3.0,261.0,44.0,41.0,42.0,1,-1.0,-2.0,-2.0,19.0,1.0,11.0,26.0,9.0,19.0,-12.0,-13.0,-13.0,-2.0,-7.0,-5.0,-1.0,-2.0,-2.0,1025.8,1025.09,0.11,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 19:59:00+00:00,2024-01-21 14:59:00,1705867140,40.759,-73.802,307.17,2.0,259.0,44.0,40.0,41.0,1,0.0,-1.0,-1.0,22.0,4.0,12.0,33.0,11.0,21.0,-11.0,-13.0,-12.0,-1.0,-7.0,-5.0,0.0,-1.0,-1.0,1025.91,1025.4,0.32,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 20:59:00+00:00,2024-01-21 15:59:00,1705870740,40.759,-73.802,195.54,1.0,250.0,44.0,41.0,42.0,1,0.0,-1.0,-1.0,18.0,4.0,12.0,31.0,11.0,20.0,-11.0,-12.0,-12.0,0.0,-6.0,-4.0,0.0,-1.0,-1.0,1027.09,1025.8,1.1,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 21:59:00+00:00,2024-01-21 16:59:00,1705874340,40.759,-73.802,59.9,0.0,255.0,46.0,43.0,44.0,1,-1.0,-2.0,-1.0,21.0,3.0,10.0,28.0,13.0,18.0,-12.0,-12.0,-12.0,-1.0,-7.0,-5.0,-1.0,-2.0,-1.0,1028.01,1026.89,1.07,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 22:59:00+00:00,2024-01-21 17:59:00,1705877940,40.759,-73.802,2.69,0.0,260.0,48.0,45.0,46.0,1,-2.0,-2.0,-2.0,14.0,3.0,7.0,20.0,5.0,13.0,-11.0,-12.0,-12.0,-2.0,-6.0,-4.0,-2.0,-2.0,-2.0,1028.99,1027.8,1.23,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-21 23:59:00+00:00,2024-01-21 18:59:00,1705881540,40.759,-73.802,0.0,0.0,259.0,49.0,45.0,47.0,1,-2.0,-2.0,-2.0,20.0,3.0,9.0,26.0,7.0,16.0,-11.0,-12.0,-12.0,-2.0,-8.0,-5.0,-2.0,-2.0,-2.0,1029.8,1028.99,0.52,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 00:59:00+00:00,2024-01-21 19:59:00,1705885140,40.759,-73.802,0.0,0.0,257.0,49.0,47.0,48.0,1,-2.0,-3.0,-2.0,16.0,3.0,9.0,28.0,9.0,16.0,-12.0,-12.0,-12.0,-2.0,-8.0,-6.0,-2.0,-3.0,-2.0,1030.21,1029.6,0.53,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 01:59:00+00:00,2024-01-21 20:59:00,1705888740,40.759,-73.802,0.0,0.0,265.0,49.0,46.0,47.0,1,-3.0,-3.0,-3.0,16.0,2.0,8.0,22.0,5.0,14.0,-12.0,-13.0,-12.0,-3.0,-8.0,-6.0,-3.0,-3.0,-3.0,1030.82,1029.9,0.72,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 02:59:00+00:00,2024-01-21 21:59:00,1705892340,40.759,-73.802,0.0,0.0,262.0,51.0,47.0,49.0,1,-3.0,-3.0,-3.0,21.0,1.0,6.0,26.0,2.0,12.0,-12.0,-13.0,-12.0,-3.0,-9.0,-5.0,-3.0,-3.0,-3.0,1031.49,1030.61,0.63,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 03:59:00+00:00,2024-01-21 22:59:00,1705895940,40.759,-73.802,0.0,0.0,263.0,54.0,49.0,51.0,1,-3.0,-4.0,-4.0,15.0,3.0,8.0,22.0,7.0,14.0,-12.0,-13.0,-12.0,-4.0,-9.0,-7.0,-3.0,-4.0,-4.0,1032.0,1031.29,0.42,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 04:59:00+00:00,2024-01-21 23:59:00,1705899540,40.759,-73.802,0.0,0.0,264.0,58.0,54.0,56.0,1,-4.0,-4.0,-4.0,14.0,2.0,7.0,20.0,7.0,14.0,-11.0,-12.0,-11.0,-4.0,-9.0,-6.0,-4.0,-4.0,-4.0,1032.41,1031.6,0.21,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 05:59:00+00:00,2024-01-22 00:59:00,1705903140,40.759,-73.802,0.0,0.0,258.0,60.0,58.0,58.0,1,-4.0,-4.0,-4.0,15.0,4.0,8.0,20.0,9.0,14.0,-10.0,-11.0,-11.0,-4.0,-9.0,-7.0,-4.0,-4.0,-4.0,1032.92,1032.21,0.64,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 06:59:00+00:00,2024-01-22 01:59:00,1705906740,40.759,-73.802,0.0,0.0,271.0,62.0,60.0,60.0,1,-4.0,-4.0,-4.0,11.0,0.0,3.0,18.0,2.0,7.0,-10.0,-11.0,-10.0,-4.0,-8.0,-5.0,-4.0,-4.0,-4.0,1032.81,1032.31,0.32,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 07:58:00+00:00,2024-01-22 02:58:00,1705910280,40.759,-73.802,0.0,0.0,276.0,62.0,61.0,61.0,1,-4.0,-4.0,-4.0,10.0,0.0,4.0,13.0,2.0,8.0,-10.0,-10.0,-10.0,-4.0,-8.0,-5.0,-4.0,-4.0,-4.0,1033.39,1032.61,0.32,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 08:59:00+00:00,2024-01-22 03:59:00,1705913940,40.759,-73.802,0.0,0.0,278.0,65.0,62.0,63.0,1,-4.0,-4.0,-4.0,9.0,0.0,3.0,13.0,2.0,7.0,-10.0,-10.0,-10.0,-4.0,-8.0,-5.0,-4.0,-4.0,-4.0,1033.49,1032.41,0.21,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 09:59:00+00:00,2024-01-22 04:59:00,1705917540,40.759,-73.802,0.0,0.0,275.0,66.0,63.0,64.0,1,-4.0,-4.0,-4.0,8.0,0.0,3.0,18.0,2.0,6.0,-10.0,-10.0,-10.0,-4.0,-7.0,-4.0,-4.0,-4.0,-4.0,1033.39,1032.61,-0.6,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 10:59:00+00:00,2024-01-22 05:59:00,1705921140,40.759,-73.802,0.0,0.0,285.0,67.0,64.0,65.0,1,-4.0,-5.0,-4.0,6.0,0.0,2.0,11.0,0.0,4.0,-9.0,-10.0,-10.0,-4.0,-7.0,-4.0,-4.0,-5.0,-4.0,1033.29,1032.71,0.07,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 11:59:00+00:00,2024-01-22 06:59:00,1705924740,40.759,-73.802,0.44,0.0,281.0,69.0,66.0,67.0,1,-3.0,-5.0,-4.0,5.0,0.0,1.0,7.0,0.0,2.0,-9.0,-10.0,-9.0,-3.0,-5.0,-4.0,-3.0,-5.0,-4.0,1033.9,1033.09,0.72,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 12:59:00+00:00,2024-01-22 07:59:00,1705928340,40.759,-73.802,23.72,0.0,272.0,66.0,63.0,64.0,1,-3.0,-4.0,-3.0,7.0,0.0,3.0,11.0,4.0,7.0,-9.0,-9.0,-9.0,-3.0,-7.0,-4.0,-3.0,-4.0,-3.0,1034.0,1033.59,0.1,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 13:59:00+00:00,2024-01-22 08:59:00,1705931940,40.759,-73.802,118.71,1.0,276.0,64.0,59.0,61.0,1,-2.0,-3.0,-3.0,7.0,0.0,2.0,11.0,0.0,5.0,-9.0,-9.0,-9.0,-2.0,-6.0,-3.0,-2.0,-3.0,-3.0,1034.3,1033.7,0.1,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 14:59:00+00:00,2024-01-22 09:59:00,1705935540,40.759,-73.802,237.73,2.0,276.0,59.0,56.0,57.0,1,-1.0,-2.0,-2.0,9.0,0.0,4.0,13.0,4.0,8.0,-9.0,-9.0,-9.0,-1.0,-5.0,-2.0,-1.0,-2.0,-2.0,1034.51,1033.9,0.1,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 15:59:00+00:00,2024-01-22 10:59:00,1705939140,40.759,-73.802,316.17,3.0,264.0,56.0,51.0,53.0,1,1.0,-1.0,0.0,6.0,0.0,2.0,7.0,2.0,5.0,-8.0,-9.0,-9.0,1.0,-3.0,0.0,1.0,-1.0,0.0,1034.3,1033.39,-0.52,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 16:59:00+00:00,2024-01-22 11:59:00,1705942740,40.759,-73.802,368.76,3.0,226.0,52.0,49.0,50.0,1,1.0,0.0,1.0,8.0,0.0,3.0,13.0,2.0,7.0,-8.0,-9.0,-8.0,1.0,-2.0,1.0,1.0,0.0,1.0,1033.7,1032.61,-1.0,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 17:58:00+00:00,2024-01-22 12:58:00,1705946280,40.759,-73.802,389.97,3.0,218.0,49.0,42.0,46.0,1,2.0,1.0,2.0,10.0,0.0,4.0,13.0,2.0,8.0,-8.0,-9.0,-9.0,2.0,-2.0,1.0,2.0,1.0,2.0,1032.71,1031.49,-1.16,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 18:59:00+00:00,2024-01-22 13:59:00,1705949940,40.759,-73.802,352.16,3.0,232.0,43.0,35.0,38.0,1,3.0,2.0,3.0,10.0,1.0,5.0,17.0,5.0,11.0,-9.0,-11.0,-10.0,3.0,0.0,2.0,3.0,2.0,3.0,1031.9,1030.99,-0.31,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 19:59:00+00:00,2024-01-22 14:59:00,1705953540,40.759,-73.802,318.6,3.0,199.0,36.0,34.0,35.0,1,3.0,3.0,3.0,14.0,1.0,6.0,18.0,5.0,12.0,-10.0,-11.0,-11.0,3.0,0.0,2.0,3.0,3.0,3.0,1031.29,1030.72,-0.18,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 20:59:00+00:00,2024-01-22 15:59:00,1705957140,40.759,-73.802,273.87,2.0,217.0,41.0,34.0,37.0,1,3.0,3.0,3.0,11.0,0.0,4.0,15.0,5.0,9.0,-9.0,-11.0,-10.0,3.0,0.0,2.0,3.0,3.0,3.0,1030.99,1030.31,0.0,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 21:59:00+00:00,2024-01-22 16:59:00,1705960740,40.759,-73.802,60.0,0.0,200.0,40.0,37.0,38.0,1,3.0,3.0,3.0,13.0,1.0,5.0,17.0,4.0,10.0,-10.0,-11.0,-10.0,3.0,-1.0,2.0,3.0,3.0,3.0,1030.88,1030.51,0.28,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 22:59:00+00:00,2024-01-22 17:59:00,1705964340,40.759,-73.802,1.97,0.0,225.0,41.0,39.0,39.0,1,3.0,3.0,3.0,8.0,0.0,4.0,15.0,4.0,9.0,-9.0,-10.0,-10.0,3.0,0.0,2.0,3.0,3.0,3.0,1031.09,1030.51,0.28,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-22 23:59:00+00:00,2024-01-22 18:59:00,1705967940,40.759,-73.802,0.0,0.0,227.0,50.0,41.0,48.0,1,3.0,2.0,2.0,5.0,0.0,2.0,11.0,2.0,5.0,-7.0,-9.0,-8.0,3.0,1.0,2.0,3.0,2.0,2.0,1031.09,1030.51,0.0,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 00:59:00+00:00,2024-01-22 19:59:00,1705971540,40.759,-73.802,0.0,0.0,201.0,49.0,46.0,47.0,1,2.0,2.0,2.0,10.0,1.0,5.0,15.0,4.0,9.0,-7.0,-8.0,-8.0,2.0,-1.0,1.0,2.0,2.0,2.0,1031.19,1030.61,0.38,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 01:59:00+00:00,2024-01-22 20:59:00,1705975140,40.759,-73.802,0.0,0.0,196.0,54.0,48.0,51.0,1,2.0,1.0,1.0,8.0,1.0,4.0,15.0,4.0,9.0,-7.0,-8.0,-8.0,2.0,-1.0,1.0,2.0,1.0,1.0,1031.19,1030.31,-0.59,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 02:59:00+00:00,2024-01-22 21:59:00,1705978740,40.759,-73.802,0.0,0.0,206.0,54.0,52.0,52.0,1,1.0,1.0,1.0,12.0,0.0,6.0,18.0,4.0,11.0,-7.0,-8.0,-7.0,1.0,-2.0,0.0,1.0,1.0,1.0,1030.99,1030.41,0.21,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 03:59:00+00:00,2024-01-22 22:59:00,1705982340,40.759,-73.802,0.0,0.0,222.0,53.0,52.0,52.0,1,1.0,1.0,1.0,14.0,2.0,7.0,24.0,5.0,13.0,-7.0,-7.0,-7.0,1.0,-3.0,0.0,1.0,1.0,1.0,1031.09,1030.21,0.07,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 04:58:00+00:00,2024-01-22 23:58:00,1705985880,40.759,-73.802,0.0,0.0,212.0,53.0,52.0,52.0,1,2.0,1.0,1.0,11.0,3.0,6.0,18.0,5.0,12.0,-7.0,-7.0,-7.0,2.0,-2.0,0.0,2.0,1.0,1.0,1030.99,1029.8,-0.74,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 05:58:00+00:00,2024-01-23 00:58:00,1705989480,40.759,-73.802,0.0,0.0,205.0,53.0,52.0,52.0,1,2.0,2.0,2.0,11.0,0.0,5.0,15.0,5.0,10.0,-7.0,-7.0,-7.0,2.0,-2.0,1.0,2.0,2.0,2.0,1030.21,1029.7,-0.21,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 06:59:00+00:00,2024-01-23 01:59:00,1705993140,40.759,-73.802,0.0,0.0,248.0,54.0,53.0,53.0,1,2.0,2.0,2.0,7.0,0.0,3.0,13.0,4.0,7.0,-7.0,-7.0,-7.0,2.0,-1.0,1.0,2.0,2.0,2.0,1030.0,1029.5,0.57,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 07:59:00+00:00,2024-01-23 02:59:00,1705996740,40.759,-73.802,0.0,0.0,222.0,54.0,51.0,52.0,1,2.0,2.0,2.0,9.0,0.0,3.0,13.0,4.0,7.0,-7.0,-7.0,-7.0,2.0,-1.0,2.0,2.0,2.0,2.0,1030.11,1029.5,-0.21,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 08:59:00+00:00,2024-01-23 03:59:00,1706000340,40.759,-73.802,0.0,0.0,202.0,52.0,50.0,51.0,1,2.0,2.0,2.0,10.0,1.0,4.0,17.0,4.0,8.0,-7.0,-7.0,-7.0,2.0,-1.0,2.0,2.0,2.0,2.0,1029.7,1028.89,-0.72,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 09:59:00+00:00,2024-01-23 04:59:00,1706003940,40.759,-73.802,0.0,0.0,212.0,54.0,51.0,52.0,1,2.0,2.0,2.0,8.0,0.0,4.0,11.0,4.0,8.0,-7.0,-7.0,-7.0,2.0,-1.0,1.0,2.0,2.0,2.0,1029.29,1028.78,-0.1,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 10:59:00+00:00,2024-01-23 05:59:00,1706007540,40.759,-73.802,0.0,0.0,237.0,55.0,53.0,54.0,1,2.0,2.0,2.0,8.0,0.0,3.0,13.0,4.0,8.0,-6.0,-7.0,-7.0,2.0,0.0,2.0,2.0,2.0,2.0,1029.6,1028.78,0.41,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 11:59:00+00:00,2024-01-23 06:59:00,1706011140,40.759,-73.802,0.18,0.0,272.0,55.0,53.0,54.0,1,2.0,2.0,2.0,5.0,0.0,2.0,9.0,2.0,5.0,-6.0,-7.0,-6.0,2.0,1.0,2.0,2.0,2.0,2.0,1029.9,1029.19,0.21,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 12:59:00+00:00,2024-01-23 07:59:00,1706014740,40.759,-73.802,12.44,0.0,265.0,54.0,49.0,52.0,1,3.0,2.0,3.0,4.0,0.0,1.0,5.0,0.0,3.0,-6.0,-7.0,-6.0,3.0,2.0,3.0,3.0,2.0,3.0,1030.11,1029.6,0.31,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 13:59:00+00:00,2024-01-23 08:59:00,1706018340,40.759,-73.802,68.55,0.0,270.0,50.0,43.0,46.0,1,4.0,3.0,4.0,5.0,0.0,2.0,9.0,2.0,4.0,-6.0,-7.0,-7.0,4.0,3.0,4.0,4.0,3.0,4.0,1030.61,1029.9,0.41,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 14:59:00+00:00,2024-01-23 09:59:00,1706021940,40.759,-73.802,108.41,1.0,270.0,47.0,43.0,44.0,1,5.0,4.0,5.0,9.0,0.0,3.0,11.0,0.0,6.0,-6.0,-7.0,-6.0,5.0,3.0,4.0,5.0,4.0,5.0,1031.49,1030.51,0.9,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 15:59:00+00:00,2024-01-23 10:59:00,1706025540,40.759,-73.802,141.44,1.0,265.0,56.0,44.0,48.0,1,5.0,4.0,5.0,9.0,1.0,5.0,15.0,5.0,9.0,-4.0,-6.0,-5.0,5.0,2.0,4.0,5.0,4.0,5.0,1032.1,1031.19,0.52,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 16:59:00+00:00,2024-01-23 11:59:00,1706029140,40.759,-73.802,156.86,1.0,265.0,69.0,56.0,61.0,1,4.0,4.0,4.0,9.0,3.0,5.0,15.0,5.0,9.0,-1.0,-4.0,-3.0,4.0,2.0,3.0,4.0,4.0,4.0,1031.9,1031.39,0.1,0.0,0.0
KNYNEWYO1850,America/New_York,2024-01-23 17:59:00+00:00,2024-01-23 12:59:00,1706032740,40.759,-73.802,154.96,1.0,271.0,76.0,67.0,72.0,1,4.0,3.0,4.0,9.0,1.0,4.0,11.0,2.0,6.0,0.0,-2.0,-1.0,4.0,1.0,3.0,4.0,3.0,4.0,1031.9,1031.09,-0.31,1.8,0.51
